class_id,image_tag,state,updated_at,total_task_duration,tat,task_id,action_history,task_image_tag,finalized,approved,team,started_at,ended_at,task_duration_mins,rejection,car_name,inactivity_duration,Month,Deviation,,Standard Deviations
3855,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,1.5,10.6,10492,3243,Clear,FALSE,TRUE,austin,2021-03-22 19:05:47.783735+00,2021-03-22 19:06:33.946038+00,0.8,NULL,GM Cruise,10.6,03-2021,-0.28,,
3855,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,1.5,10.6,10575,3243,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 20:48:58.90556+00,2021-03-22 20:49:38.576353+00,0.7,NULL,GM Cruise,10.6,03-2021,-0.84,,
3856,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,1.6,10.3,10333,3252,Clear,FALSE,TRUE,bot,2021-03-22 15:42:10.624224+00,2021-03-22 15:42:10.624225+00,0,NULL,Tesla Model X,10.3,03-2021,0.00,,
3856,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,1.6,10.3,10427,3252,Clear,FALSE,TRUE,austin,2021-03-22 17:25:15.536159+00,2021-03-22 17:25:39.921069+00,0.4,NULL,Tesla Model X,10.3,03-2021,-0.68,,
3856,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,1.6,10.3,10574,3252,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 20:47:49.651974+00,2021-03-22 20:48:58.776795+00,1.2,NULL,Tesla Model X,10.3,03-2021,-0.34,,
3857,Car ahead,PROCESSED,2021-03-23 02:00:26.705176+00,1.9,10.3,10334,3253,Car ahead,FALSE,TRUE,bot,2021-03-22 15:42:10.644582+00,2021-03-22 15:42:10.644583+00,0,NULL,Tesla Model X,10.3,03-2021,0.00,,
3857,Car ahead,PROCESSED,2021-03-23 02:00:26.705176+00,1.9,10.3,10426,3253,Car ahead,FALSE,TRUE,austin,2021-03-22 17:24:02.316147+00,2021-03-22 17:24:51.199888+00,0.8,NULL,Tesla Model X,10.3,03-2021,-0.28,,
3857,Car ahead,PROCESSED,2021-03-23 02:00:26.705176+00,1.9,10.3,10573,3253,Car ahead,TRUE,TRUE,boston_reviewer,2021-03-22 20:46:44.758588+00,2021-03-22 20:47:49.545524+00,1.1,NULL,Tesla Model X,10.3,03-2021,-0.44,,
3858,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,2.2,10.6,10320,3239,Crosswalk,FALSE,FALSE,bot,2021-03-22 15:27:11.002037+00,2021-03-22 15:27:11.002039+00,0,NULL,GM Cruise,10.6,03-2021,0.00,,
3858,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,2.2,10.6,10430,3239,Clear,FALSE,TRUE,austin,2021-03-22 17:27:27.404924+00,2021-03-22 17:29:06.675674+00,1.7,NULL,GM Cruise,10.6,03-2021,0.62,,
3858,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,2.2,10.6,10581,3239,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 20:55:01.540724+00,2021-03-22 20:55:29.708095+00,0.5,NULL,GM Cruise,10.6,03-2021,-1.04,,
3859,Dog,PROCESSED,2021-03-23 02:00:26.705176+00,1.7,6.6,10517,3352,Dog,FALSE,TRUE,bot,2021-03-22 19:27:10.692756+00,2021-03-22 19:27:10.692758+00,0,NULL,Tesla Model X,6.6,03-2021,0.00,,
3859,Dog,PROCESSED,2021-03-23 02:00:26.705176+00,1.7,6.6,10530,3352,Dog,FALSE,TRUE,austin,2021-03-22 19:36:50.15667+00,2021-03-22 19:37:50.921532+00,1,NULL,Tesla Model X,6.6,03-2021,-0.08,,
3859,Dog,PROCESSED,2021-03-23 02:00:26.705176+00,1.7,6.6,10580,3352,Dog,TRUE,TRUE,boston_reviewer,2021-03-22 20:54:09.516507+00,2021-03-22 20:54:53.305271+00,0.7,NULL,Tesla Model X,6.6,03-2021,-0.84,,
3860,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,2.2,10.6,10321,3240,Clear,FALSE,FALSE,bot,2021-03-22 15:27:11.013279+00,2021-03-22 15:27:11.01328+00,0,NULL,GM Cruise,10.6,03-2021,0.00,,
3860,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,2.2,10.6,10429,3240,Clear,FALSE,TRUE,austin,2021-03-22 17:26:17.085994+00,2021-03-22 17:27:27.267764+00,1.2,NULL,GM Cruise,10.6,03-2021,0.12,,
3860,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,2.2,10.6,10579,3240,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 20:53:11.004231+00,2021-03-22 20:54:09.400648+00,1,NULL,GM Cruise,10.6,03-2021,-0.54,,
3861,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,2.9,10.6,10322,3241,Clear,FALSE,FALSE,bot,2021-03-22 15:27:11.024334+00,2021-03-22 15:27:11.024336+00,0,NULL,GM Cruise,10.6,03-2021,0.00,,
3861,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,2.9,10.6,10469,3241,Clear,FALSE,TRUE,austin,2021-03-22 18:42:48.265071+00,2021-03-22 18:44:52.788973+00,2.1,NULL,GM Cruise,10.6,03-2021,1.02,,
3861,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,2.9,10.6,10578,3241,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 20:52:23.300025+00,2021-03-22 20:53:10.912412+00,0.8,NULL,GM Cruise,10.6,03-2021,-0.74,,
3862,Stop sign,PROCESSED,2021-03-23 02:00:26.705176+00,1.1,10.3,10332,3251,Stop sign,FALSE,FALSE,bot,2021-03-22 15:42:10.595473+00,2021-03-22 15:42:10.595475+00,0,NULL,Tesla Model X,10.3,03-2021,0.00,,
3862,Stop sign,PROCESSED,2021-03-23 02:00:26.705176+00,1.1,10.3,10428,3251,Stop sign,FALSE,TRUE,austin,2021-03-22 17:25:40.202141+00,2021-03-22 17:26:16.942807+00,0.6,NULL,Tesla Model X,10.3,03-2021,-0.48,,
3862,Stop sign,PROCESSED,2021-03-23 02:00:26.705176+00,1.1,10.3,10577,3251,Stop sign,TRUE,TRUE,boston_reviewer,2021-03-22 20:51:51.333272+00,2021-03-22 20:52:23.219954+00,0.5,NULL,Tesla Model X,10.3,03-2021,-1.04,,
3863,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,6.4,10.6,10319,3238,Clear,FALSE,FALSE,bot,2021-03-22 15:27:10.990399+00,2021-03-22 15:27:10.990401+00,0,NULL,GM Cruise,10.5,03-2021,0.00,,
3863,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,6.4,10.6,10431,3238,Clear,FALSE,TRUE,austin,2021-03-22 17:29:06.843281+00,2021-03-22 17:29:44.42173+00,0.6,NULL,GM Cruise,10.5,03-2021,-0.48,,
3863,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,6.4,10.6,10583,3238,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 20:55:29.786536+00,2021-03-22 21:01:16.414028+00,5.8,NULL,GM Cruise,10.5,03-2021,4.26,,
3864,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,2.6,6.6,10516,3351,Clear,FALSE,TRUE,bot,2021-03-22 19:27:10.680934+00,2021-03-22 19:27:10.680936+00,0,NULL,Tesla Model X,6.6,03-2021,0.00,,
3864,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,2.6,6.6,10531,3351,Clear,FALSE,TRUE,austin,2021-03-22 19:38:50.38793+00,2021-03-22 19:39:56.739826+00,1.1,NULL,Tesla Model X,6.6,03-2021,0.02,,
3864,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,2.6,6.6,10599,3351,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 21:54:00.608821+00,2021-03-22 21:55:32.574656+00,1.5,NULL,Tesla Model X,6.6,03-2021,-0.04,,
3865,Car ahead,PROCESSED,2021-03-23 02:00:26.705176+00,2.8,10,10367,3284,Car ahead,FALSE,TRUE,bot,2021-03-22 16:02:10.729523+00,2021-03-22 16:02:10.729525+00,0,NULL,Tesla Model X,10.0,03-2021,0.00,,
3865,Car ahead,PROCESSED,2021-03-23 02:00:26.705176+00,2.8,10,10493,3284,Car ahead,FALSE,TRUE,austin,2021-03-22 19:06:34.084705+00,2021-03-22 19:07:46.778594+00,1.2,NULL,Tesla Model X,10.0,03-2021,0.12,,
3865,Car ahead,PROCESSED,2021-03-23 02:00:26.705176+00,2.8,10,10603,3284,Car ahead,TRUE,TRUE,boston_reviewer,2021-03-22 22:19:43.469561+00,2021-03-22 22:21:19.611495+00,1.6,NULL,Tesla Model X,10.0,03-2021,0.06,,
3866,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,1.6,10.6,10317,3236,Clear,FALSE,FALSE,bot,2021-03-22 15:27:10.967873+00,2021-03-22 15:27:10.967875+00,0,NULL,GM Cruise,10.6,03-2021,0.00,,
3866,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,1.6,10.6,10434,3236,Clear,FALSE,TRUE,austin,2021-03-22 17:34:48.380582+00,2021-03-22 17:35:27.206264+00,0.6,NULL,GM Cruise,10.6,03-2021,-0.48,,
3866,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,1.6,10.6,10602,3236,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 22:18:46.138485+00,2021-03-22 22:19:43.36716+00,1,NULL,GM Cruise,10.6,03-2021,-0.54,,
3867,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,1.8,10.3,10331,3250,Clear,FALSE,TRUE,bot,2021-03-22 15:42:10.571782+00,2021-03-22 15:42:10.571784+00,0,NULL,Tesla Model X,10.3,03-2021,0.00,,
3867,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,1.8,10.3,10433,3250,Clear,FALSE,TRUE,austin,2021-03-22 17:34:09.768037+00,2021-03-22 17:34:48.211722+00,0.6,NULL,Tesla Model X,10.3,03-2021,-0.48,,
3867,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,1.8,10.3,10601,3250,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 22:17:34.64831+00,2021-03-22 22:18:46.027702+00,1.2,NULL,Tesla Model X,10.3,03-2021,-0.34,,
3868,Clear,PROCESSED,2021-03-23 02:00:26.175449+00,2.3,10.6,10318,3237,Clear,FALSE,TRUE,bot,2021-03-22 15:27:10.978953+00,2021-03-22 15:27:10.978954+00,0,NULL,Voyage,10.6,03-2021,0.00,,
3868,Clear,PROCESSED,2021-03-23 02:00:26.175449+00,2.3,10.6,10432,3237,Clear,FALSE,TRUE,austin,2021-03-22 17:29:44.574577+00,2021-03-22 17:30:27.977239+00,0.7,NULL,Voyage,10.6,03-2021,-0.38,,
3868,Clear,PROCESSED,2021-03-23 02:00:26.175449+00,2.3,10.6,10600,3237,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 22:15:56.248628+00,2021-03-22 22:17:34.525764+00,1.6,NULL,Voyage,10.6,03-2021,0.06,,
3869,Car behind,PROCESSED,2021-03-23 02:00:25.802372+00,2.3,10.6,10310,3229,Car behind,FALSE,FALSE,bot,2021-03-22 15:27:10.881+00,2021-03-22 15:27:10.881002+00,0,NULL,GM Cruise,10.6,03-2021,0.00,,
3869,Car behind,PROCESSED,2021-03-23 02:00:25.802372+00,2.3,10.6,10471,3229,Car behind,FALSE,TRUE,austin,2021-03-22 18:45:34.552233+00,2021-03-22 18:47:17.905401+00,1.7,NULL,GM Cruise,10.6,03-2021,0.62,,
3869,Car behind,PROCESSED,2021-03-23 02:00:25.802372+00,2.3,10.6,10614,3229,Car behind,TRUE,TRUE,boston_reviewer,2021-03-22 22:30:56.202001+00,2021-03-22 22:31:32.211804+00,0.6,NULL,GM Cruise,10.6,03-2021,-0.94,,
3870,Traffic light,PROCESSED,2021-03-23 02:00:26.705176+00,3.5,10,10365,3282,Traffic light,FALSE,TRUE,bot,2021-03-22 16:02:10.701883+00,2021-03-22 16:02:10.701885+00,0,NULL,Tesla Model X,9.9,03-2021,0.00,,
3870,Traffic light,PROCESSED,2021-03-23 02:00:26.705176+00,3.5,10,10439,3282,Traffic light,FALSE,TRUE,austin,2021-03-22 17:42:51.296673+00,2021-03-22 17:44:55.948639+00,2.1,NULL,Tesla Model X,9.9,03-2021,1.02,,
3870,Traffic light,PROCESSED,2021-03-23 02:00:26.705176+00,3.5,10,10613,3282,Traffic light,TRUE,TRUE,boston_reviewer,2021-03-22 22:29:24.936852+00,2021-03-22 22:30:48.628062+00,1.4,NULL,Tesla Model X,9.9,03-2021,-0.14,,
3871,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,1.6,10,10366,3283,Clear,FALSE,TRUE,bot,2021-03-22 16:02:10.717771+00,2021-03-22 16:02:10.717772+00,0,NULL,Tesla Model X,10.0,03-2021,0.00,,
3871,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,1.6,10,10470,3283,Clear,FALSE,TRUE,austin,2021-03-22 18:44:52.958632+00,2021-03-22 18:45:34.403759+00,0.7,NULL,Tesla Model X,10.0,03-2021,-0.38,,
3871,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,1.6,10,10612,3283,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 22:28:30.842868+00,2021-03-22 22:29:24.828533+00,0.9,NULL,Tesla Model X,10.0,03-2021,-0.64,,
3872,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,1.1,10.6,10311,3230,Clear,FALSE,FALSE,bot,2021-03-22 15:27:10.891734+00,2021-03-22 15:27:10.891736+00,0,NULL,GM Cruise,10.6,03-2021,0.00,,
3872,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,1.1,10.6,10494,3230,Clear,FALSE,TRUE,austin,2021-03-22 19:15:32.64969+00,2021-03-22 19:16:22.751906+00,0.8,NULL,GM Cruise,10.6,03-2021,-0.28,,
3872,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,1.1,10.6,10611,3230,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 22:28:12.172553+00,2021-03-22 22:28:30.74551+00,0.3,NULL,GM Cruise,10.6,03-2021,-1.24,,
3873,Crosswalk,PROCESSED,2021-03-23 02:00:26.175449+00,1.5,10.6,10312,3231,Crosswalk,FALSE,FALSE,bot,2021-03-22 15:27:10.913685+00,2021-03-22 15:27:10.913687+00,0,NULL,Voyage,10.6,03-2021,0.00,,
3873,Crosswalk,PROCESSED,2021-03-23 02:00:26.175449+00,1.5,10.6,10438,3231,Crosswalk,FALSE,TRUE,austin,2021-03-22 17:42:16.372578+00,2021-03-22 17:42:51.148468+00,0.6,NULL,Voyage,10.6,03-2021,-0.48,,
3873,Crosswalk,PROCESSED,2021-03-23 02:00:26.175449+00,1.5,10.6,10610,3231,Crosswalk,TRUE,TRUE,boston_reviewer,2021-03-22 22:27:20.476972+00,2021-03-22 22:28:11.660174+00,0.9,NULL,Voyage,10.6,03-2021,-0.64,,
3874,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,2,10.6,10313,3232,Clear,FALSE,FALSE,bot,2021-03-22 15:27:10.924357+00,2021-03-22 15:27:10.924359+00,0,NULL,GM Cruise,10.6,03-2021,0.00,,
3874,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,2,10.6,10437,3232,Clear,FALSE,TRUE,austin,2021-03-22 17:36:58.156893+00,2021-03-22 17:38:15.601794+00,1.3,NULL,GM Cruise,10.6,03-2021,0.22,,
3874,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,2,10.6,10609,3232,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 22:26:35.53555+00,2021-03-22 22:27:20.372905+00,0.7,NULL,GM Cruise,10.6,03-2021,-0.84,,
3875,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,1.9,10.6,10314,3233,Clear,FALSE,FALSE,bot,2021-03-22 15:27:10.935193+00,2021-03-22 15:27:10.935195+00,0,NULL,GM Cruise,10.6,03-2021,0.00,,
3875,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,1.9,10.6,10436,3233,Clear,FALSE,TRUE,austin,2021-03-22 17:36:08.318633+00,2021-03-22 17:36:57.993149+00,0.8,NULL,GM Cruise,10.6,03-2021,-0.28,,
3875,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,1.9,10.6,10608,3233,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 22:25:31.088653+00,2021-03-22 22:26:35.377413+00,1.1,NULL,GM Cruise,10.6,03-2021,-0.44,,
3876,Car ahead,PROCESSED,2021-03-23 02:00:26.705176+00,2.4,6.6,10514,3349,Car ahead,FALSE,TRUE,bot,2021-03-22 19:27:10.657683+00,2021-03-22 19:27:10.657685+00,0,NULL,Tesla Model X,6.6,03-2021,0.00,,
3876,Car ahead,PROCESSED,2021-03-23 02:00:26.705176+00,2.4,6.6,10534,3349,Car ahead,FALSE,TRUE,austin,2021-03-22 19:41:26.349086+00,2021-03-22 19:42:33.74037+00,1.1,NULL,Tesla Model X,6.6,03-2021,0.02,,
3876,Car ahead,PROCESSED,2021-03-23 02:00:26.705176+00,2.4,6.6,10607,3349,Car ahead,TRUE,TRUE,boston_reviewer,2021-03-22 22:24:15.094963+00,2021-03-22 22:25:30.976016+00,1.3,NULL,Tesla Model X,6.6,03-2021,-0.24,,
3877,Stop sign,PROCESSED,2021-03-23 02:00:26.705176+00,1.4,6.6,10515,3350,Stop sign,FALSE,TRUE,bot,2021-03-22 19:27:10.669232+00,2021-03-22 19:27:10.669234+00,0,NULL,Tesla Model X,6.6,03-2021,0.00,,
3877,Stop sign,PROCESSED,2021-03-23 02:00:26.705176+00,1.4,6.6,10533,3350,Stop sign,FALSE,TRUE,austin,2021-03-22 19:40:58.53369+00,2021-03-22 19:41:26.212693+00,0.5,NULL,Tesla Model X,6.6,03-2021,-0.58,,
3877,Stop sign,PROCESSED,2021-03-23 02:00:26.705176+00,1.4,6.6,10606,3350,Stop sign,TRUE,TRUE,boston_reviewer,2021-03-22 22:23:22.239758+00,2021-03-22 22:24:14.564226+00,0.9,NULL,Tesla Model X,6.6,03-2021,-0.64,,
3878,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,2,10.6,10315,3234,Clear,FALSE,FALSE,bot,2021-03-22 15:27:10.945544+00,2021-03-22 15:27:10.945546+00,0,NULL,GM Cruise,10.6,03-2021,0.00,,
3878,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,2,10.6,10532,3234,Clear,FALSE,TRUE,austin,2021-03-22 19:39:56.884669+00,2021-03-22 19:40:58.36969+00,1,NULL,GM Cruise,10.6,03-2021,-0.08,,
3878,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,2,10.6,10605,3234,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 22:22:24.172813+00,2021-03-22 22:23:22.140584+00,1,NULL,GM Cruise,10.6,03-2021,-0.54,,
3879,Clear,PROCESSED,2021-03-23 02:00:26.175449+00,1.8,10.6,10316,3235,Clear,FALSE,TRUE,bot,2021-03-22 15:27:10.956784+00,2021-03-22 15:27:10.956786+00,0,NULL,Voyage,10.6,03-2021,0.00,,
3879,Clear,PROCESSED,2021-03-23 02:00:26.175449+00,1.8,10.6,10435,3235,Clear,FALSE,TRUE,austin,2021-03-22 17:35:27.350708+00,2021-03-22 17:36:08.157663+00,0.7,NULL,Voyage,10.6,03-2021,-0.38,,
3879,Clear,PROCESSED,2021-03-23 02:00:26.175449+00,1.8,10.6,10604,3235,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 22:21:19.750246+00,2021-03-22 22:22:24.062015+00,1.1,NULL,Voyage,10.6,03-2021,-0.44,,
3880,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,1.2,10.6,10308,3227,Clear,FALSE,FALSE,bot,2021-03-22 15:27:10.855546+00,2021-03-22 15:27:10.855548+00,0,NULL,GM Cruise,10.6,03-2021,0.00,,
3880,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,1.2,10.6,10496,3227,Clear,FALSE,TRUE,austin,2021-03-22 19:17:13.310259+00,2021-03-22 19:17:56.63524+00,0.7,NULL,GM Cruise,10.6,03-2021,-0.38,,
3880,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,1.2,10.6,10619,3227,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 22:35:41.084727+00,2021-03-22 22:36:12.089194+00,0.5,NULL,GM Cruise,10.6,03-2021,-1.04,,
3881,Crosswalk,PROCESSED,2021-03-23 02:00:26.175449+00,3.2,10.6,10309,3228,Crosswalk,FALSE,FALSE,bot,2021-03-22 15:27:10.869277+00,2021-03-22 15:27:10.869278+00,0,NULL,Voyage,10.5,03-2021,0.00,,
3881,Crosswalk,PROCESSED,2021-03-23 02:00:26.175449+00,3.2,10.6,10440,3228,Crosswalk,FALSE,TRUE,austin,2021-03-22 17:44:56.104953+00,2021-03-22 17:46:13.888571+00,1.3,NULL,Voyage,10.5,03-2021,0.22,,
3881,Crosswalk,PROCESSED,2021-03-23 02:00:26.175449+00,3.2,10.6,10618,3228,Crosswalk,TRUE,TRUE,boston_reviewer,2021-03-22 22:33:46.606189+00,2021-03-22 22:35:40.972299+00,1.9,NULL,Voyage,10.5,03-2021,0.36,,
3882,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,2.3,6.6,10512,3347,Clear,FALSE,TRUE,bot,2021-03-22 19:27:10.629436+00,2021-03-22 19:27:10.629438+00,0,NULL,Tesla Model X,6.6,03-2021,0.00,,
3882,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,2.3,6.6,10536,3347,Clear,FALSE,TRUE,austin,2021-03-22 19:43:26.74598+00,2021-03-22 19:45:02.115054+00,1.6,NULL,Tesla Model X,6.6,03-2021,0.52,,
3882,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,2.3,6.6,10617,3347,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 22:33:06.588877+00,2021-03-22 22:33:46.508444+00,0.7,NULL,Tesla Model X,6.6,03-2021,-0.84,,
3883,Stop sign,PROCESSED,2021-03-23 02:00:26.705176+00,1.1,6.6,10513,3348,Stop sign,FALSE,TRUE,bot,2021-03-22 19:27:10.643758+00,2021-03-22 19:27:10.64376+00,0,NULL,Tesla Model X,6.6,03-2021,0.00,,
3883,Stop sign,PROCESSED,2021-03-23 02:00:26.705176+00,1.1,6.6,10535,3348,Stop sign,FALSE,TRUE,austin,2021-03-22 19:42:33.941344+00,2021-03-22 19:43:26.578573+00,0.9,NULL,Tesla Model X,6.6,03-2021,-0.18,,
3883,Stop sign,PROCESSED,2021-03-23 02:00:26.705176+00,1.1,6.6,10616,3348,Stop sign,TRUE,TRUE,boston_reviewer,2021-03-22 22:32:55.548145+00,2021-03-22 22:33:06.484581+00,0.2,NULL,Tesla Model X,6.6,03-2021,-1.34,,
3884,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,2.2,10,10364,3281,Clear,FALSE,TRUE,bot,2021-03-22 16:02:10.689911+00,2021-03-22 16:02:10.689912+00,0,NULL,Tesla Model X,10.0,03-2021,0.00,,
3884,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,2.2,10,10495,3281,Clear,FALSE,TRUE,austin,2021-03-22 19:16:27.000348+00,2021-03-22 19:17:13.172125+00,0.8,NULL,Tesla Model X,10.0,03-2021,-0.28,,
3884,Clear,PROCESSED,2021-03-23 02:00:26.705176+00,2.2,10,10615,3281,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 22:31:32.315061+00,2021-03-22 22:32:55.425418+00,1.4,NULL,Tesla Model X,10.0,03-2021,-0.14,,
3885,Unknown object,PROCESSED,2021-03-23 02:00:26.175449+00,4,10.6,10305,3224,Stroller,FALSE,FALSE,bot,2021-03-22 15:27:10.821006+00,2021-03-22 15:27:10.821007+00,0,NULL,Voyage,10.5,03-2021,0.00,,
3885,Unknown object,PROCESSED,2021-03-23 02:00:26.175449+00,4,10.6,10445,3224,Unknown object,FALSE,TRUE,austin,2021-03-22 17:49:48.562679+00,2021-03-22 17:52:43.158123+00,2.9,NULL,Voyage,10.5,03-2021,1.82,,
3885,Unknown object,PROCESSED,2021-03-23 02:00:26.175449+00,4,10.6,10625,3224,Unknown object,TRUE,TRUE,boston_reviewer,2021-03-22 22:40:18.161829+00,2021-03-22 22:41:23.285399+00,1.1,NULL,Voyage,10.5,03-2021,-0.44,,
3886,Clear,PROCESSED,2021-03-23 02:00:26.175449+00,1.2,10.6,10306,3225,Clear,FALSE,TRUE,bot,2021-03-22 15:27:10.833141+00,2021-03-22 15:27:10.833143+00,0,NULL,Voyage,10.6,03-2021,0.00,,
3886,Clear,PROCESSED,2021-03-23 02:00:26.175449+00,1.2,10.6,10444,3225,Clear,FALSE,TRUE,austin,2021-03-22 17:49:07.661903+00,2021-03-22 17:49:48.39527+00,0.7,NULL,Voyage,10.6,03-2021,-0.38,,
3886,Clear,PROCESSED,2021-03-23 02:00:26.175449+00,1.2,10.6,10624,3225,Clear,TRUE,TRUE,boston_reviewer,2021-03-22 22:39:47.310229+00,2021-03-22 22:40:18.05104+00,0.5,NULL,Voyage,10.6,03-2021,-1.04,,
3887,Car ahead,PROCESSED,2021-03-23 02:00:26.705176+00,1.9,10,10361,3278,Car ahead,FALSE,TRUE,bot,2021-03-22 16:02:10.654065+00,2021-03-22 16:02:10.654067+00,0,NULL,Tesla Model X,10.0,03-2021,0.00,,
3887,Car ahead,PROCESSED,2021-03-23 02:00:26.705176+00,1.9,10,10443,3278,Car ahead,FALSE,TRUE,austin,2021-03-22 17:47:45.241512+00,2021-03-22 17:49:07.402925+00,1.4,NULL,Tesla Model X,10.0,03-2021,0.32,,
3887,Car ahead,PROCESSED,2021-03-23 02:00:26.705176+00,1.9,10,10623,3278,Car ahead,TRUE,TRUE,boston_reviewer,2021-03-22 22:38:07.238282+00,2021-03-22 22:38:37.546548+00,0.5,NULL,Tesla Model X,10.0,03-2021,-1.04,,
3888,Traffic light,PROCESSED,2021-03-23 02:00:26.705176+00,1.3,10,10362,3279,Traffic light,FALSE,TRUE,bot,2021-03-22 16:02:10.66597+00,2021-03-22 16:02:10.665971+00,0,NULL,Tesla Model X,10.0,03-2021,0.00,,
3888,Traffic light,PROCESSED,2021-03-23 02:00:26.705176+00,1.3,10,10442,3279,Traffic light,FALSE,TRUE,austin,2021-03-22 17:46:49.961121+00,2021-03-22 17:47:45.056642+00,0.9,NULL,Tesla Model X,10.0,03-2021,-0.18,,
3888,Traffic light,PROCESSED,2021-03-23 02:00:26.705176+00,1.3,10,10622,3279,Traffic light,TRUE,TRUE,boston_reviewer,2021-03-22 22:37:42.628399+00,2021-03-22 22:38:07.143937+00,0.4,NULL,Tesla Model X,10.0,03-2021,-1.14,,
3889,Traffic light,PROCESSED,2021-03-23 02:00:26.705176+00,2.2,10,10363,3280,Traffic light,FALSE,TRUE,bot,2021-03-22 16:02:10.677021+00,2021-03-22 16:02:10.677023+00,0,NULL,Tesla Model X,10.0,03-2021,0.00,,
3889,Traffic light,PROCESSED,2021-03-23 02:00:26.705176+00,2.2,10,10497,3280,Traffic light,FALSE,TRUE,austin,2021-03-22 19:17:56.80397+00,2021-03-22 19:19:39.104665+00,1.7,NULL,Tesla Model X,10.0,03-2021,0.62,,
3889,Traffic light,PROCESSED,2021-03-23 02:00:26.705176+00,2.2,10,10621,3280,Traffic light,TRUE,TRUE,boston_reviewer,2021-03-22 22:37:12.703138+00,2021-03-22 22:37:42.519263+00,0.5,NULL,Tesla Model X,10.0,03-2021,-1.04,,
3890,Clear,PROCESSED,2021-03-23 02:00:25.802372+00,1.6,10.6,10307,3226,Clear,FALSE,FALSE,bot,2021-03-22 15:27:10.844753+00,2021-03-22 15:27:10.844755+00,0,NULL,GM Cruise,10.6,03-2021,0.00,,
